Review,Class
pasamos unas cuantas noches al final de un viaje de aves en el interior  la zona del vestibulo es grande  esto es bueno ya que a menudo es una de locos de grupos que lleguen  partiendo  etc  tiene una muy buena ubicacion en la zona peatonal  buffet de desayuno era abundante  pero de media  en el mejor de los casos  de calidad  habitacion hemingway esta en el quinto piso y se ha convertido en un mini museo  si eres un huesped del hotel cn entre gratis  otros de pago   cuc  hace un monton de trafico durante el dia  asi que seria mejor evitar tener una habitacion en las inmediaciones  lo mejor del hotel es el bar de la azotea y un restaurante  la vista es muy agradable y el ambiente general comodo,4
decidimos reservar este hotel basandose en los comentarios de tripadvisor y tan contentos de hacerlo  el hotel esta en una ubicacion fantastica y el personal estupendo  nos alojamos por   noches y todos los aspectos con el hotel nos quedamos encantados con y no podia encontrar ningun defecto  el precio de las bebidas y la comida son caros en relacion con restaurantes cerca  pero con respecto a los precios de hotel son razonables  tener una piscina en el ultimo piso con una gran vista de la ciudad era maravilloso y esto fue una estupenda manera de relajarse y tener el almuerzo o la cena alrededor de la piscina de la azotea  si tuviera que volver a cuba sin duda me alojaria aqui de nuevo y sin duda lo recomendaria ,4
este hotel es un clasico de monterrey ademas de contar con una buena ubicacion   tienes cerca buenos restaurantes  plazas comerciales  cafes y lugares de entretenimiento   aunque el hotel ya no es nuevo esta conservado bastante bien   vi algunas renovaciones en sus cuartos como en los de ba o   tienen las regaderas de lluvia y mangueras a presion   los cuartos estan limpios y son amplios   el desayuno esta muy variado y con muchas opciones a escoger   desde el continental hasta el tipico desayuno norte o de huevo con carne seca   ademas de una gran variedad de pastelillos y panes   el personal atento y servicial   lo unico que no me gusto fue el gimnasio se me hizo que ya le falta una renovacion en sus aparatos de cardio   tiene buen precio para su categoria y eso te invita a x     ,4
todo excelente  atencion  limpieza  comida  albercas  no teniamos previsto llegar a ese hotel  pues reservamos en riu jalisco  pero nos salimos de ese  pues es pesimo ese riu en todos los sentidos  nos salimos  ni la noche pasamos ahi  llegamos de casualidad al grand velas y sorpresa  excelente opcion ,5
este hermoso edificio esta justo en la esquina de la plaza principal  cerca de la catedral  el edificio en si es increible  pero el arte es impresionante  usted tendra la oportunidad de aprender la historia de los espa oles que entra en el mundo maya en una manera muy poderoso ,5
desde el alcazar se ve al completo de forma perfecta  interesante iglesia y el conjunto donde se encuentra es de estilo romanico en transicion al gotico la nave tiene planta dodecagonal  tres absides  una sacristia semicircular y una torre de planta cuadrada hay dos habitaculos a los que unicamente se puede acceder desde el exterior mediante escaleras de mano cuya funcion se desconoce ,4
muchisimo ruido y poca higiene en las habitaciones   no creo volver ahi  a pesar que me quejaba seguido del ruido nunca hicieron nada al respecto  tuve que pedir que lavaran el ba o porque estaba asqueroso  en donde la piscine habia cucarachas  vamos in asco todo ,1
para empezar  la ubicacion es absolutamente perfecta justo en la calle obispo  la calle principal de la habana vieja    el edificio es muy bonito  y las habitaciones son espaciosas  por desgracia  las camas no estaban muy limpias  y el ba o estaba lleno de moho  el desayuno no esta mal  el servicio y el personal era muy amable  y nos ayudaron con una salida tarde y organizar un taxi para el aeropuerto ,3
la verdad fuimos recomendados por una persona que es originaria de cuba  el hotel esta en una ubicacion unica  pero la habitacion que me toco vieja  el ba o necesita una reconstruccion  lamentablemente lleno de cucarachas y una de las camas llena de un insecto raro  el restaurante del desayuno bien a secas  el patio sevillano creo se llama el otro restaurante mejor  pero no todo el personal es amable  uno de los elevadores se atora en todo momento  creo que no fue la mejor experiencia ,3
ratas en los patios  cucarachas en el ba o y en la habitacion  sabanas y toallas sucias  olor a humedad  cortina de la ducha con moho  la madera del ventanuco del ba o estaba podrida  azulejos rotos  ventanas de algunas habitaciones tapiadas  otras con el cristal roto  no funciona ningun secador  los tienen puestos para poder decir que disponen de ellos  pero son de  adorno    tampoco limpian la habitacion  se limitan a hacer la cama y repasar un poco el ba o  el personal de lo mas inutil  no son capaces ni de llamarte a la habitacion si les pides que te despierte  ruido de las maquinas del aire acondicionado que te impiden dormir si eres de sue o ligero ,2
mucho por mejorar todo iba bien hasta q llego una delegacion no se de donde y no estan preparados para recibir tanta gente  nos quedamos sin desayuno ya q la cola para entrar era tan larga que ya habia q abandonar el hotel haciia varadero    en realidad sufrimos en el desayuno con la calidad del pan y el cafe  con leche pues lo sirve una maquina y sale muy fuerte  deberia tener la opcion de tomarse a gusto las frutas tambien deberian ser mas frescas  luego mas de    min para realizar un check out  por destacar ofrecen transporte  a ciudad vieja  los bartender  muy atentos  limpieza en habitaciones regular  si compras internet ten en cuenta q es ultralento   problema de la isla  no del hotel,2
cobran por una cubierta que nunca me dijo que me pregunte en el aparcamiento y la recepcionista me dijo que habia cubrir y fuimos me pide la factura al final de la noche cobran     por cada persona para la entrada  realmente no importa e   incluso el servicio era malo mas,1
lo recomiendo totalmente  unas vistas preciosas  pero nohay mucho que hacer en la parte superior  hay algunos restaurantes caros y tiendas tipicas turisticas ,3
me gusto el barracuda mas de mi mujer pero ella no quiere un restaurante tipico con vistas al oceano  cliff    etc  que el barracuda no tienen  yo no sentarse al lado de un parque  lo cual me parecio bien  es un poco dificil de encontrar pero mi atun kabob era muy bueno y a un precio muy razonable  su rib eye no era tan buena  demasiado el cartilago y no tan tiernos  las bebidas eran buenas y que ellos hicieron de nuestra orden  sin azucar   el personal era muy bueno tambien  volveria pero no pedir los filetes  quedate con el marisco ,3
es un hotel super representativo    clasico y hermoso aunque se nota el paso del tiempo    vale la pena conocerlo    el espectaculo de cabaret y la cena en el restaurant son de lo mejor de cuba    definivamente seas viajero o turista es un must    ,5
en noviembre  fuimos a lalaguna dos veces y estaba bien  muy practico para hotel agradable para familias  esta vez fuimos el domingo por la noche y nada era bueno  teniamos reservas nos preguntaron a juego y tomar un coctel mientras nos dieron nuestra mesa preparada  nadie vino a tomar nuestra orden de bebidas  cuando finalmente orden nuestras comidas   comidas vino y unos   minutos mas tarde el   comida llego  las patatas fritas eran frias  camarones de coco insipido  tardaron pidiendo   veces diferentes pidiendo que conseguir hielo  era como era noche amateur para el chef y el personal ,3
una buena experiencia para los que van por primera vez  entrada lugar no tan bajo precio como antes  pero se puede aprender mucho de epoca de la colonia la vida de los espa oles  y el esfuerzo que han tenido que defender lo que estaban robando  porque eso es lo que estaban haciendo ,4
llegamos a dormir a monterrey rumbo a san antonio  a un lado del hotel  caminando de encontraba este restaurante  recomendado por un amigo que vive ahi  todo  todo riquisimo  pedimos chicharron de rib eye  tuetanos  ladrillo de panela y guacamole con escamoles  lo mas rico   mas,5
hotel representativo de la habana  tan decadente como la ciudad  ubicacion muy buena  terraza de desayunos buena   si te gusta la habana vieja y no eres sibarita de lujos  este es tu hotel  si lo arreglaran el edificio es muy bonito   me encanta la habana ,4
el hotel esta bien en general muy bien ubicado cerca y una plaza comercial y establecimientos de ayuda como son los restaurantes dominos un oxxo a menos de una cuadra  me agrado mucho que tiene alberca  donde tuve problema fue en la pagina web al querer reservar mandaba error y error y en el        no contestaban ,3
nos encanta comer aqui cada vez que vamos a puebla  excelente servicio y riquisimos platillos de la gastronomia poblana  gran coleccion de mezcales  siempre esta lleno asi que conviene reservar o llegar temprano ,5
lugar divertido para pasear y descubrir las calles laterales  disfrute de la arquitectura y la historia  el bar favorito de hemingway  bodeguita del medio se encuentra en una calle lateral  hay musica en vivo alrededor  peque as tiendas para ir de compras  cafes  y no esta demasiado llena ,4
muy buena atencion por parte de los meseros brayan y felipe muy rica la comida me gusta mucho el vaso lego donde le sirven a los ni os    ,4
es una bulla constante  no hay descanso  las noches son infinitas  todo el mundo grita  sin importar la hora  una falta de respeto a los oidos  la musica tiene un nivel que te impide disfrutar de la estancia ,4
mucha fama  pero donde se ponga cadiz  que se quite lo demas  no se  no le vi el encanto  ni vi tantos cubanos mirando el mar,3
pasamos horas andando por las viejas murallas de la ciudad  bien vale la pena     buen ejercicio y vistas estupendas     llevad decente zapatos o sandalias     las paredes son muy desigual ,4
visitamos este paladar siguiendo las recomendaciones de los foros de tripadvisor  y realmente es magnifico y sumamente recomendable    es peque o  acogedor y todos son muy amables y atenciosos  bien predispuestos a dar sugerencias y a explicar con detalle en que consiste cada plato    en el   mas,5
bonita pero super turistica no puedes descansar ni un segundo de tsunamis de turistas yendo y viniendo en esta plaza   si buscas tranquilidad no es el lugar,3
